cfg_name,model,exptype,diffinit,t,use_loss,attack_seed,other_seed,attack_index,accuracy_self,epsilon_self,accuracy_other,epsilon_other
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,15984,9694,12261,0.6566,0.648179056604117,0.6566,0.648179056604117
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,18192,34164,12261,0.6404,0.5771006785250943,0.6324,0.5425267148537849
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,15984,1842,5437,0.6806,0.7565305262858932,0.6838,0.7712905524298291
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,18192,21872,5437,0.6604,0.6650772576087806,0.6624,0.6740078403492478
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,2674,65622,12261,0.669,0.7036656847511656,0.6694,0.7054726033903025
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,39588,40068,12261,0.6574,0.6517290753400995,0.6558,0.644632980633109
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,2674,12306,5437,0.6532,0.6331351161899232,0.6536,0.6349013668575129
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,39588,45637,5437,0.672,0.7172447321390061,0.673,0.7217851587474746
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76078,85918,12261,0.6588,0.6579511826859614,0.6558,0.644632980633109
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9694,18192,12261,0.6608,0.6668613182890205,0.6692,0.7045690059631329
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76078,45569,5437,0.6658,0.689249708979631,0.6634,0.6784828447562464
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9694,49615,5437,0.6536,0.6349013668575129,0.6578,0.6535055722968637
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,21840,10051,12261,0.6708,0.7118055611461387,0.6728,0.7208765039301461
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38541,9366,12261,0.6518,0.6269607390693728,0.6506,0.6216776163392946
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,21840,52022,5437,0.6668,0.693747240583951,0.667,0.69464755593518
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,38541,32358,5437,0.6646,0.6838615065313852,0.6612,0.6686464031689698
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,48704,710,12261,0.6696,0.7063764775284423,0.6702,0.7090897651777116
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,19679,99750,12261,0.6392,0.5718936062635962,0.6242,0.5074137428573141
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,48704,35423,5437,0.6542,0.6375525418550935,0.6598,0.6624030788327199
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,19679,88940,5437,0.6614,0.6695393308486575,0.6616,0.6704325159774132
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,87124,46642,12261,0.6788,0.7482625512874644,0.6798,0.7528528366994012
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,59412,40068,12261,0.6584,0.6561721874484452,0.6622,0.6731136207394463
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,87124,1897,5437,0.673,0.7217851587474746,0.6788,0.7482625512874644
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,59412,82666,5437,0.6478,0.6093828106751233,0.6492,0.6155245751424081
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,75316,61803,12261,0.6556,0.6437470743160987,0.655,0.6410908186038923
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,25682,9071,12261,0.6588,0.6579511826859614,0.6588,0.6579511826859614
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,75316,32305,5437,0.633,0.5451085740896059,0.6178,0.4802207486783088
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,25682,32985,5437,0.6576,0.652617199474383,0.6574,0.6517290753400995
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,22756,57545,12261,0.6636,0.6793786302174963,0.6656,0.6883510082964521
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,5779,38705,12261,0.6562,0.6464055275782523,0.656,0.6455191315706909
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,22756,72657,5437,0.6782,0.7455119951332555,0.6812,0.7592920018724734
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,5779,89680,5437,0.662,0.6722196604539895,0.6666,0.6928471955569455
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,6746,84908,12261,0.6558,0.644632980633109,0.6498,0.6181602033832486
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,15124,4587,12261,0.6516,0.6260796317495422,0.651,0.6234377200061422
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,6746,82125,5437,0.6734,0.7236033261906093,0.6768,0.739104481645073
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,15124,52911,5437,0.651,0.6234377200061422,0.645,0.5971325273203568
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4980,9558,12261,0.6602,0.6641856101812611,0.6674,0.6964489995584464
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,64258,5524,12261,0.6712,0.7136174919709716,0.6712,0.7136174919709716
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4980,54447,5437,0.672,0.7172447321390061,0.672,0.7172447321390061
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,64258,78662,5437,0.6622,0.6731136207394463,0.6686,0.7018598689935356
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,43602,3228,12261,0.666,0.6901486775636889,0.6746,0.7290647278426123
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,40448,1842,12261,0.645,0.5971325273203568,0.6426,0.5866668439564302
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,43602,75316,5437,0.663,0.6766920598335009,0.6668,0.693747240583951
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,40448,9446,5437,0.672,0.7172447321390061,0.6678,0.6982515303303595
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,50072,29900,12261,0.6544,0.6384367483586366,0.6474,0.607630071528374
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,32985,52484,12261,0.6616,0.6704325159774132,0.6626,0.6749023197539274
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,50072,91877,5437,0.651,0.6234377200061422,0.6478,0.6093828106751233
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,32985,34726,5437,0.6588,0.6579511826859614,0.659,0.6588410572189906
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,58881,68536,12261,0.6634,0.6784828447562464,0.6654,0.6874525750316527
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,80368,46642,12261,0.6502,0.6199184452853033,0.6466,0.6041273054057364
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,58881,7093,5437,0.6836,0.770365715347937,0.6862,0.7824132901254172
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,80368,5682,5437,0.6458,0.6006281329754418,0.6384,0.5684264176175774
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76936,45232,12261,0.671,0.71271138620631,0.672,0.7172447321390061
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9731,15275,12261,0.6486,0.6128910181202205,0.641,0.5797070684323913
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76936,89680,5437,0.6696,0.7063764775284423,0.6682,0.7000551521663122
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9731,57545,5437,0.6796,0.7519341746035726,0.6806,0.7565305262858932
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,11495,93072,12261,0.6488,0.6137686410402418,0.6492,0.6155245751424081
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,27943,24846,12261,0.674,0.7263327295455997,0.6724,0.7190600495555461
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,11495,7427,5437,0.6532,0.6331351161899232,0.6448,0.5962591800744037
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,27943,87251,5437,0.673,0.7217851587474746,0.6632,0.6775873214529137
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,46674,62875,12261,0.6602,0.6641856101812611,0.6614,0.6695393308486575
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,45637,40068,12261,0.6756,0.733623862692387,0.6812,0.7592920018724734
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,46674,18060,5437,0.6556,0.6437470743160987,0.6638,0.6802746783113588
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,45637,87251,5437,0.6802,0.7546910721732413,0.6812,0.7592920018724734
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,54224,79923,12261,0.6652,0.6865544087034524,0.665,0.6856565088307879
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,68004,13432,12261,0.6676,0.6973501288063867,0.669,0.7036656847511656
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,54224,1638,5437,0.6464,0.6032521764433971,0.6434,0.5901519093758859
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,68004,21872,5437,0.6648,0.6847588749333102,0.667,0.69464755593518
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,98088,92274,12261,0.6654,0.6874525750316527,0.667,0.69464755593518
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,57864,7093,12261,0.6672,0.6955481420974836,0.6674,0.6964489995584464
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,98088,72745,5437,0.6544,0.6384367483586366,0.6516,0.6260796317495422
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,57864,27586,5437,0.6832,0.7685169825340895,0.6478,0.6093828106751233
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,25682,28896,12261,0.6588,0.6579511826859614,0.6614,0.6695393308486575
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,61701,5521,12261,0.6748,0.7299759729981575,0.6736,0.724512839838165
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,25682,11506,5437,0.6576,0.652617199474383,0.662,0.6722196604539895
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,61701,24707,5437,0.654,0.6366685763994745,0.6474,0.607630071528374
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60752,38541,12261,0.6738,0.7254226407855389,0.6794,0.751015815551031
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,85746,68585,12261,0.662,0.6722196604539895,0.6592,0.6597311836401014
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60752,80051,5437,0.6464,0.6032521764433971,0.6448,0.5962591800744037
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,85746,13432,5437,0.6534,0.634018121885464,0.6592,0.6597311836401014
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,58197,70577,12261,0.6744,0.7281537725592606,0.681,0.758371203364668
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,19184,15319,12261,0.6638,0.6802746783113588,0.6684,0.7009573734600988
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,58197,38678,5437,0.655,0.6410908186038923,0.6542,0.6375525418550935
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,19184,76936,5437,0.6758,0.7345365649786137,0.6756,0.733623862692387
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,52022,85918,12261,0.6604,0.6650772576087806,0.6602,0.6641856101812611
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9366,75316,12261,0.659,0.6588410572189906,0.6542,0.6375525418550935
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,52022,9320,5437,0.6526,0.6304875303522155,0.6526,0.6304875303522155
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9366,40448,5437,0.6502,0.6199184452853033,0.6468,0.6050026589731471
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,42063,88940,12261,0.639,0.5710264960446539,0.638,0.5666940715190188
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,1297,25966,12261,0.6772,0.7409337138631867,0.6802,0.7546910721732413
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,42063,72911,5437,0.6564,0.6472921691058355,0.653,0.632252349329572
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,1297,72296,5437,0.661,0.6677537324712361,0.6618,0.671325959023032
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,38541,2637,12261,0.6518,0.6269607390693728,0.645,0.5971325273203568
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,40068,9731,12261,0.6622,0.6731136207394463,0.6686,0.7018598689935356
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,38541,9930,5437,0.6646,0.6838615065313852,0.6636,0.6793786302174963
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,40068,88940,5437,0.6638,0.6802746783113588,0.6628,0.6757970594247072
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,79923,69878,12261,0.6686,0.7018598689935356,0.6654,0.6874525750316527
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,44242,95436,12261,0.6474,0.607630071528374,0.6444,0.5945131476630697
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,79923,17448,5437,0.6446,0.5953860536607863,0.6396,0.5736284552256161
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,44242,70972,5437,0.6558,0.644632980633109,0.6604,0.6650772576087806
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,95436,97560,12261,0.6644,0.6829644031460886,0.67,0.708185057924486
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,92897,71163,12261,0.6542,0.6375525418550935,0.6572,0.6508411994394884
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,95436,70518,5437,0.6694,0.7054726033903025,0.6704,0.7099947511325565
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,92897,58608,5437,0.6498,0.6181602033832486,0.6532,0.6331351161899232
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76890,55974,12261,0.663,0.6766920598335009,0.6632,0.6775873214529137
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,39284,15984,12261,0.6504,0.6207979144522204,0.6486,0.6128910181202205
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76890,23523,5437,0.6664,0.6919474203680412,0.6682,0.7000551521663122
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,39284,23091,5437,0.634,0.5494156210358597,0.6268,0.518513041508677
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9446,71441,12261,0.6752,0.7317993349942247,0.6762,0.736362849030251
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,6200,50627,12261,0.6684,0.7009573734600988,0.672,0.7172447321390061
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9446,33857,5437,0.6606,0.6659691601565632,0.6604,0.6650772576087806
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,6200,38963,5437,0.6614,0.6695393308486575,0.661,0.6677537324712361
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,1526,43545,12261,0.6686,0.7018598689935356,0.6696,0.7063764775284423
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,12397,18792,12261,0.668,0.6991532046201573,0.6708,0.7118055611461387
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,1526,50072,5437,0.662,0.6722196604539895,0.662,0.6722196604539895
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,12397,19184,5437,0.6348,0.5528648399314406,0.622,0.4980458971195918
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,18408,15984,12261,0.6724,0.7190600495555461,0.6734,0.7236033261906093
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,8390,45637,12261,0.65,0.6190392084062236,0.6392,0.5718936062635962
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,18408,68544,5437,0.6674,0.6964489995584464,0.6668,0.693747240583951
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,8390,31497,5437,0.663,0.6766920598335009,0.6592,0.6597311836401014
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97213,92274,12261,0.6674,0.6964489995584464,0.6716,0.7154305476251125
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,94698,32985,12261,0.6546,0.6393211963545017,0.6528,0.6313698208637023
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97213,61803,5437,0.662,0.6722196604539895,0.6642,0.6820675642992058
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,94698,27943,5437,0.6638,0.6802746783113588,0.6638,0.6802746783113588
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4149,38142,12261,0.6268,0.518513041508677,0.6254,0.5125326550137526
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,48991,43634,12261,0.6714,0.7145238789427668,0.6724,0.7190600495555461
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,4149,96070,5437,0.646,0.6015025906488275,0.6432,0.5892803171589023
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,48991,38678,5437,0.662,0.6722196604539895,0.656,0.6455191315706909
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,79882,32305,12261,0.6624,0.6740078403492478,0.6692,0.7045690059631329
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,97502,1297,12261,0.6704,0.7099947511325565,0.6724,0.7190600495555461
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,79882,5689,5437,0.676,0.7354495602506349,0.6828,0.7666695011595924
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,97502,44777,5437,0.6636,0.6793786302174963,0.6526,0.6304875303522155
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,70518,76890,12261,0.662,0.6722196604539895,0.668,0.6991532046201573
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,28854,24707,12261,0.6372,0.5632318597949119,0.6182,0.4819151184063686
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,70518,33614,5437,0.6748,0.7299759729981575,0.6748,0.7299759729981575
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,28854,63665,5437,0.6394,0.572760925856524,0.635,0.5537276453102001
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,84908,27586,12261,0.6664,0.6919474203680412,0.667,0.69464755593518
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9071,1638,12261,0.6466,0.6041273054057364,0.6462,0.6023772716647129
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,84908,72296,5437,0.6736,0.724512839838165,0.678,0.7445957423959875
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,9071,28127,5437,0.6582,0.6552830658277491,0.6586,0.6570615595819236
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9930,6746,12261,0.662,0.6722196604539895,0.6646,0.6838615065313852
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,70972,25708,12261,0.6668,0.693747240583951,0.6708,0.7118055611461387
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9930,1526,5437,0.6534,0.634018121885464,0.6542,0.6375525418550935
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,70972,13432,5437,0.6386,0.5692929021225532,0.6412,0.5805762905507569
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,20760,52911,12261,0.6482,0.6111364584039892,0.6456,0.599753898224813
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,98334,44777,12261,0.656,0.6455191315706909,0.6438,0.5918957480091467
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,20760,10051,5437,0.6662,0.6910479145318447,0.671,0.71271138620631
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60242,84435,12261,0.639,0.5710264960446539,0.6372,0.5632318597949119
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,98334,61701,5437,0.6634,0.6784828447562464,0.6666,0.6928471955569455
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,60242,37792,5437,0.6482,0.6111364584039892,0.6484,0.612013624050499
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,60051,25966,12261,0.6522,0.6287236614350361,0.6528,0.6313698208637023
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,60051,61220,5437,0.66,0.6632942174102643,0.6574,0.6517290753400995
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,45569,23691,12261,0.658,0.6543941942627122,0.6584,0.6561721874484452
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,45569,72296,5437,0.6692,0.7045690059631329,0.6772,0.7409337138631867
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,33857,23091,12261,0.652,0.6278420821521787,0.6534,0.634018121885464
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97389,38566,12261,0.6524,0.6296054773556218,0.6478,0.6093828106751233
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,33857,66987,5437,0.671,0.71271138620631,0.6756,0.733623862692387
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97389,59063,5437,0.6636,0.6793786302174963,0.6658,0.689249708979631
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,56886,17448,12261,0.6586,0.6570615595819236,0.6502,0.6199184452853033
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,69472,88987,12261,0.6848,0.7759194668438082,0.6904,0.8019899980536462
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,56886,9940,5437,0.6746,0.7290647278426123,0.6752,0.7317993349942247
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,69472,8390,5437,0.6596,0.6615121939862246,0.6662,0.6910479145318447
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,48185,61751,12261,0.6698,0.7072806288740764,0.666,0.6901486775636889
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,96079,48704,12261,0.6512,0.624318122653506,0.65,0.6190392084062236
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,48185,78404,5437,0.6678,0.6982515303303595,0.669,0.7036656847511656
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,96079,85746,5437,0.597,0.39298055144591904,0.5714,0.2875654067571961
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,29249,1897,12261,0.6576,0.652617199474383,0.6566,0.648179056604117
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,38963,54208,12261,0.6502,0.6199184452853033,0.6516,0.6260796317495422
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,29249,67594,5437,0.6774,0.7418487746925629,0.68,0.7537718023763803
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,38963,70577,5437,0.6662,0.6910479145318447,0.6704,0.7099947511325565
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,70518,72085,12261,0.662,0.6722196604539895,0.6614,0.6695393308486575
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,91260,93296,12261,0.6386,0.5692929021225532,0.6338,0.5485538150164101
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,70518,54584,5437,0.6748,0.7299759729981575,0.684,0.7722157040356386
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,91260,58608,5437,0.6756,0.733623862692387,0.6794,0.751015815551031
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,52022,15319,12261,0.6604,0.6650772576087806,0.664,0.6811709895132297
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,39588,66413,12261,0.6574,0.6517290753400995,0.6514,0.6251987597562125
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,52022,68927,5437,0.6526,0.6304875303522155,0.6538,0.6357848515480016
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,39588,61751,5437,0.672,0.7172447321390061,0.6724,0.7190600495555461
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,35296,5521,12261,0.6462,0.6023772716647129,0.635,0.5537276453102001
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,44242,32358,12261,0.6474,0.607630071528374,0.6426,0.5866668439564302
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,35296,19287,5437,0.6588,0.6579511826859614,0.6522,0.6287236614350361
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,44242,3236,5437,0.6558,0.644632980633109,0.6556,0.6437470743160987
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,96385,60051,12261,0.6498,0.6181602033832486,0.648,0.6102595207541777
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9301,32358,12261,0.6702,0.7090897651777116,0.6664,0.6919474203680412
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,96385,78461,5437,0.6504,0.6207979144522204,0.6566,0.648179056604117
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,9301,10051,5437,0.6662,0.6910479145318447,0.6678,0.6982515303303595
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,68544,65622,12261,0.665,0.6856565088307879,0.6692,0.7045690059631329
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,30496,68585,12261,0.6674,0.6964489995584464,0.6676,0.6973501288063867
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,68544,49615,5437,0.6666,0.6928471955569455,0.6712,0.7136174919709716
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,30496,72296,5437,0.6656,0.6883510082964521,0.6728,0.7208765039301461
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,47934,78404,12261,0.6438,0.5918957480091467,0.6354,0.555453859590853
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,45232,67907,12261,0.678,0.7445957423959875,0.6802,0.7546910721732413
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,47934,77255,5437,0.6502,0.6199184452853033,0.6466,0.6041273054057364
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,45232,11819,5437,0.6506,0.6216776163392946,0.6558,0.644632980633109
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,94589,46807,12261,0.6822,0.7639006158819299,0.687,0.7861311016821965
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,61803,38963,12261,0.6794,0.751015815551031,0.6784,0.7464285471728821
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,94589,39588,5437,0.6728,0.7208765039301461,0.6678,0.6982515303303595
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,61803,73319,5437,0.658,0.6543941942627122,0.6564,0.6472921691058355
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,24846,1297,12261,0.6586,0.6570615595819236,0.6518,0.6269607390693728
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,82666,11815,12261,0.659,0.6588410572189906,0.6572,0.6508411994394884
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,24846,94104,5437,0.6536,0.6349013668575129,0.6534,0.634018121885464
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,82666,33916,5437,0.6598,0.6624030788327199,0.6578,0.6535055722968637
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17191,92897,12261,0.656,0.6455191315706909,0.6556,0.6437470743160987
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,31259,23523,12261,0.6506,0.6216776163392946,0.6456,0.599753898224813
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17191,88987,5437,0.6398,0.5744961947735621,0.6316,0.5390869780003354
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,31259,28082,5437,0.6694,0.7054726033903025,0.6672,0.6955481420974836
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,4149,60255,12261,0.6268,0.518513041508677,0.627,0.5193681209891051
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,66051,6582,12261,0.5992,0.4021328824323545,0.5824,0.3326334603140474
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,4149,95574,5437,0.646,0.6015025906488275,0.6464,0.6032521764433971
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,66051,5524,5437,0.6642,0.6820675642992058,0.6682,0.7000551521663122
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,87251,28853,12261,0.6508,0.6225575513794357,0.6504,0.6207979144522204
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,21322,70577,12261,0.6848,0.7759194668438082,0.6864,0.7833422596974998
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,87251,45569,5437,0.6734,0.7236033261906093,0.6724,0.7190600495555461
